"age","sex","quantile","value","unit","lab"
36,"female",0.65,301.840784,"pmol/L","Vitamin B12"
36,"female",0.75,336.313461538462,"pmol/L","Vitamin B12"
36,"female",0.85,384.972113333333,"pmol/L","Vitamin B12"
36,"female",0.9,421.14,"pmol/L","Vitamin B12"
36,"female",0.97,553.205000000001,"pmol/L","Vitamin B12"
36,"female",0.99,698.825806666667,"pmol/L","Vitamin B12"
36,"female",1,NA,"pmol/L","Vitamin B12"
37,"female",0,NA,"pmol/L","Vitamin B12"
37,"female",0.01,129.0436,"pmol/L","Vitamin B12"
37,"female",0.03,148.1135,"pmol/L","Vitamin B12"
37,"female",0.1,178.704852777778,"pmol/L","Vitamin B12"
37,"female",0.15,191.964844444444,"pmol/L","Vitamin B12"
37,"female",0.25,214.894846491228,"pmol/L","Vitamin B12"
37,"female",0.35,234.39375,"pmol/L","Vitamin B12"
37,"female",0.5,264.836716666667,"pmol/L","Vitamin B12"
37,"female",0.65,301.831879069767,"pmol/L","Vitamin B12"
37,"female",0.75,334.949895833333,"pmol/L","Vitamin B12"
37,"female",0.85,382.908641176471,"pmol/L","Vitamin B12"
37,"female",0.9,424.6815,"pmol/L","Vitamin B12"
37,"female",0.97,566.886219999997,"pmol/L","Vitamin B12"
37,"female",0.99,719.959500000002,"pmol/L","Vitamin B12"
37,"female",1,NA,"pmol/L","Vitamin B12"
38,"female",0,NA,"pmol/L","Vitamin B12"
38,"female",0.01,126.9639,"pmol/L","Vitamin B12"
38,"female",0.03,145.176525,"pmol/L","Vitamin B12"
38,"female",0.1,176.933333333333,"pmol/L","Vitamin B12"
38,"female",0.15,190.971236111111,"pmol/L","Vitamin B12"
38,"female",0.25,213.932285714286,"pmol/L","Vitamin B12"
38,"female",0.35,233.959875,"pmol/L","Vitamin B12"
38,"female",0.5,264.962966666667,"pmol/L","Vitamin B12"
38,"female",0.65,301.907425,"pmol/L","Vitamin B12"
38,"female",0.75,334.881607142857,"pmol/L","Vitamin B12"
38,"female",0.85,382.903125,"pmol/L","Vitamin B12"
38,"female",0.9,422.907692307692,"pmol/L","Vitamin B12"
38,"female",0.97,554.85,"pmol/L","Vitamin B12"
38,"female",0.99,706.74079999999,"pmol/L","Vitamin B12"
38,"female",1,NA,"pmol/L","Vitamin B12"
39,"female",0,NA,"pmol/L","Vitamin B12"
39,"female",0.01,126.35472,"pmol/L","Vitamin B12"
39,"female",0.03,147.860114285714,"pmol/L","Vitamin B12"
39,"female",0.1,178.887305882353,"pmol/L","Vitamin B12"
39,"female",0.15,191.911717647059,"pmol/L","Vitamin B12"
39,"female",0.25,213.962947368421,"pmol/L","Vitamin B12"
39,"female",0.35,234.9188,"pmol/L","Vitamin B12"
39,"female",0.5,265.7705,"pmol/L","Vitamin B12"
39,"female",0.65,300.906842105263,"pmol/L","Vitamin B12"
39,"female",0.75,332.847619047619,"pmol/L","Vitamin B12"
39,"female",0.85,378.674625,"pmol/L","Vitamin B12"
39,"female",0.9,417.360000000001,"pmol/L","Vitamin B12"
39,"female",0.97,554.238000000003,"pmol/L","Vitamin B12"
39,"female",0.99,694.540000000002,"pmol/L","Vitamin B12"
39,"female",1,NA,"pmol/L","Vitamin B12"
40,"female",0,NA,"pmol/L","Vitamin B12"
40,"female",0.01,126.6745,"pmol/L","Vitamin B12"
40,"female",0.03,147.2548,"pmol/L","Vitamin B12"
40,"female",0.1,177.97965,"pmol/L","Vitamin B12"
40,"female",0.15,191.344200000002,"pmol/L","Vitamin B12"
40,"female",0.25,212.970290178571,"pmol/L","Vitamin B12"
40,"female",0.35,232.825727272727,"pmol/L","Vitamin B12"
40,"female",0.5,264.5385,"pmol/L","Vitamin B12"
40,"female",0.65,299.954910810811,"pmol/L","Vitamin B12"
40,"female",0.75,333.533645833333,"pmol/L","Vitamin B12"
40,"female",0.85,380.671,"pmol/L","Vitamin B12"
40,"female",0.9,417.814285714286,"pmol/L","Vitamin B12"
40,"female",0.97,547.755,"pmol/L","Vitamin B12"
40,"female",0.99,703.113899999999,"pmol/L","Vitamin B12"
40,"female",1,NA,"pmol/L","Vitamin B12"
20,"female",0,NA,"ng/mL","PSA"
20,"female",0.01,NA,"ng/mL","PSA"
20,"female",0.03,NA,"ng/mL","PSA"
20,"female",0.1,NA,"ng/mL","PSA"
20,"female",0.15,NA,"ng/mL","PSA"
20,"female",0.25,NA,"ng/mL","PSA"
20,"female",0.35,NA,"ng/mL","PSA"
20,"female",0.5,NA,"ng/mL","PSA"
20,"female",0.65,NA,"ng/mL","PSA"
20,"female",0.75,NA,"ng/mL","PSA"
20,"female",0.85,NA,"ng/mL","PSA"
20,"female",0.9,NA,"ng/mL","PSA"
20,"female",0.97,NA,"ng/mL","PSA"
20,"female",0.99,NA,"ng/mL","PSA"
20,"female",1,NA,"ng/mL","PSA"
21,"female",0,NA,"ng/mL","PSA"
21,"female",0.01,NA,"ng/mL","PSA"
21,"female",0.03,NA,"ng/mL","PSA"
21,"female",0.1,NA,"ng/mL","PSA"
21,"female",0.15,NA,"ng/mL","PSA"
21,"female",0.25,NA,"ng/mL","PSA"
21,"female",0.35,NA,"ng/mL","PSA"
21,"female",0.5,NA,"ng/mL","PSA"
21,"female",0.65,NA,"ng/mL","PSA"
21,"female",0.75,NA,"ng/mL","PSA"
21,"female",0.85,NA,"ng/mL","PSA"
21,"female",0.9,NA,"ng/mL","PSA"
21,"female",0.97,NA,"ng/mL","PSA"
21,"female",0.99,NA,"ng/mL","PSA"
21,"female",1,NA,"ng/mL","PSA"
22,"female",0,NA,"ng/mL","PSA"
22,"female",0.01,NA,"ng/mL","PSA"
22,"female",0.03,NA,"ng/mL","PSA"
22,"female",0.1,NA,"ng/mL","PSA"
22,"female",0.15,NA,"ng/mL","PSA"
22,"female",0.25,NA,"ng/mL","PSA"
22,"female",0.35,NA,"ng/mL","PSA"
22,"female",0.5,NA,"ng/mL","PSA"
22,"female",0.65,NA,"ng/mL","PSA"
22,"female",0.75,NA,"ng/mL","PSA"
22,"female",0.85,NA,"ng/mL","PSA"
22,"female",0.9,NA,"ng/mL","PSA"
22,"female",0.97,NA,"ng/mL","PSA"
22,"female",0.99,NA,"ng/mL","PSA"
22,"female",1,NA,"ng/mL","PSA"
23,"female",0,NA,"ng/mL","PSA"
23,"female",0.01,NA,"ng/mL","PSA"
23,"female",0.03,NA,"ng/mL","PSA"
23,"female",0.1,NA,"ng/mL","PSA"
23,"female",0.15,NA,"ng/mL","PSA"
23,"female",0.25,NA,"ng/mL","PSA"
23,"female",0.35,NA,"ng/mL","PSA"
23,"female",0.5,NA,"ng/mL","PSA"
23,"female",0.65,NA,"ng/mL","PSA"
23,"female",0.75,NA,"ng/mL","PSA"
23,"female",0.85,NA,"ng/mL","PSA"
23,"female",0.9,NA,"ng/mL","PSA"
23,"female",0.97,NA,"ng/mL","PSA"
23,"female",0.99,NA,"ng/mL","PSA"
23,"female",1,NA,"ng/mL","PSA"
24,"female",0,NA,"ng/mL","PSA"
24,"female",0.01,NA,"ng/mL","PSA"
24,"female",0.03,NA,"ng/mL","PSA"
24,"female",0.1,NA,"ng/mL","PSA"
24,"female",0.15,NA,"ng/mL","PSA"
24,"female",0.25,NA,"ng/mL","PSA"
24,"female",0.35,NA,"ng/mL","PSA"
24,"female",0.5,NA,"ng/mL","PSA"
24,"female",0.65,NA,"ng/mL","PSA"
24,"female",0.75,NA,"ng/mL","PSA"
24,"female",0.85,NA,"ng/mL","PSA"
24,"female",0.9,NA,"ng/mL","PSA"
24,"female",0.97,NA,"ng/mL","PSA"
24,"female",0.99,NA,"ng/mL","PSA"
24,"female",1,NA,"ng/mL","PSA"
25,"female",0,NA,"ng/mL","PSA"
25,"female",0.01,NA,"ng/mL","PSA"
25,"female",0.03,NA,"ng/mL","PSA"
25,"female",0.1,NA,"ng/mL","PSA"
25,"female",0.15,NA,"ng/mL","PSA"
25,"female",0.25,NA,"ng/mL","PSA"
25,"female",0.35,NA,"ng/mL","PSA"
25,"female",0.5,NA,"ng/mL","PSA"
25,"female",0.65,NA,"ng/mL","PSA"
25,"female",0.75,NA,"ng/mL","PSA"
25,"female",0.85,NA,"ng/mL","PSA"
25,"female",0.9,NA,"ng/mL","PSA"
25,"female",0.97,NA,"ng/mL","PSA"
25,"female",0.99,NA,"ng/mL","PSA"
25,"female",1,NA,"ng/mL","PSA"
26,"female",0,NA,"ng/mL","PSA"
26,"female",0.01,NA,"ng/mL","PSA"
26,"female",0.03,NA,"ng/mL","PSA"
26,"female",0.1,NA,"ng/mL","PSA"
26,"female",0.15,NA,"ng/mL","PSA"
26,"female",0.25,NA,"ng/mL","PSA"
26,"female",0.35,NA,"ng/mL","PSA"
26,"female",0.5,NA,"ng/mL","PSA"
26,"female",0.65,NA,"ng/mL","PSA"
26,"female",0.75,NA,"ng/mL","PSA"
26,"female",0.85,NA,"ng/mL","PSA"
26,"female",0.9,NA,"ng/mL","PSA"
26,"female",0.97,NA,"ng/mL","PSA"
26,"female",0.99,NA,"ng/mL","PSA"
26,"female",1,NA,"ng/mL","PSA"
27,"female",0,NA,"ng/mL","PSA"
27,"female",0.01,NA,"ng/mL","PSA"
27,"female",0.03,NA,"ng/mL","PSA"
27,"female",0.1,NA,"ng/mL","PSA"
27,"female",0.15,NA,"ng/mL","PSA"
27,"female",0.25,NA,"ng/mL","PSA"
27,"female",0.35,NA,"ng/mL","PSA"
27,"female",0.5,NA,"ng/mL","PSA"
27,"female",0.65,NA,"ng/mL","PSA"
27,"female",0.75,NA,"ng/mL","PSA"
27,"female",0.85,NA,"ng/mL","PSA"
27,"female",0.9,NA,"ng/mL","PSA"
27,"female",0.97,NA,"ng/mL","PSA"
27,"female",0.99,NA,"ng/mL","PSA"
27,"female",1,NA,"ng/mL","PSA"
28,"female",0,NA,"ng/mL","PSA"
28,"female",0.01,NA,"ng/mL","PSA"
28,"female",0.03,NA,"ng/mL","PSA"
28,"female",0.1,NA,"ng/mL","PSA"
28,"female",0.15,NA,"ng/mL","PSA"
28,"female",0.25,NA,"ng/mL","PSA"
28,"female",0.35,NA,"ng/mL","PSA"
28,"female",0.5,NA,"ng/mL","PSA"
28,"female",0.65,NA,"ng/mL","PSA"
28,"female",0.75,NA,"ng/mL","PSA"
28,"female",0.85,NA,"ng/mL","PSA"
28,"female",0.9,NA,"ng/mL","PSA"
28,"female",0.97,NA,"ng/mL","PSA"
28,"female",0.99,NA,"ng/mL","PSA"
28,"female",1,NA,"ng/mL","PSA"
29,"female",0,NA,"ng/mL","PSA"
29,"female",0.01,NA,"ng/mL","PSA"
29,"female",0.03,NA,"ng/mL","PSA"
29,"female",0.1,NA,"ng/mL","PSA"
29,"female",0.15,NA,"ng/mL","PSA"
29,"female",0.25,NA,"ng/mL","PSA"
29,"female",0.35,NA,"ng/mL","PSA"
29,"female",0.5,NA,"ng/mL","PSA"
29,"female",0.65,NA,"ng/mL","PSA"
29,"female",0.75,NA,"ng/mL","PSA"
29,"female",0.85,NA,"ng/mL","PSA"
29,"female",0.9,NA,"ng/mL","PSA"
29,"female",0.97,NA,"ng/mL","PSA"
29,"female",0.99,NA,"ng/mL","PSA"
29,"female",1,NA,"ng/mL","PSA"
30,"female",0,NA,"ng/mL","PSA"
30,"female",0.01,NA,"ng/mL","PSA"
30,"female",0.03,NA,"ng/mL","PSA"
30,"female",0.1,NA,"ng/mL","PSA"
30,"female",0.15,NA,"ng/mL","PSA"
30,"female",0.25,NA,"ng/mL","PSA"
30,"female",0.35,NA,"ng/mL","PSA"
30,"female",0.5,NA,"ng/mL","PSA"
30,"female",0.65,NA,"ng/mL","PSA"
30,"female",0.75,NA,"ng/mL","PSA"
30,"female",0.85,NA,"ng/mL","PSA"
30,"female",0.9,NA,"ng/mL","PSA"
30,"female",0.97,NA,"ng/mL","PSA"
30,"female",0.99,NA,"ng/mL","PSA"
30,"female",1,NA,"ng/mL","PSA"
31,"female",0,NA,"ng/mL","PSA"
31,"female",0.01,NA,"ng/mL","PSA"
31,"female",0.03,NA,"ng/mL","PSA"
31,"female",0.1,NA,"ng/mL","PSA"
31,"female",0.15,NA,"ng/mL","PSA"
31,"female",0.25,NA,"ng/mL","PSA"
31,"female",0.35,NA,"ng/mL","PSA"
31,"female",0.5,NA,"ng/mL","PSA"
31,"female",0.65,NA,"ng/mL","PSA"
31,"female",0.75,NA,"ng/mL","PSA"
31,"female",0.85,NA,"ng/mL","PSA"
31,"female",0.9,NA,"ng/mL","PSA"
31,"female",0.97,NA,"ng/mL","PSA"
31,"female",0.99,NA,"ng/mL","PSA"
31,"female",1,NA,"ng/mL","PSA"
32,"female",0,NA,"ng/mL","PSA"
32,"female",0.01,NA,"ng/mL","PSA"
32,"female",0.03,NA,"ng/mL","PSA"
32,"female",0.1,NA,"ng/mL","PSA"
32,"female",0.15,NA,"ng/mL","PSA"
32,"female",0.25,NA,"ng/mL","PSA"
32,"female",0.35,NA,"ng/mL","PSA"
32,"female",0.5,NA,"ng/mL","PSA"
32,"female",0.65,NA,"ng/mL","PSA"
32,"female",0.75,NA,"ng/mL","PSA"
32,"female",0.85,NA,"ng/mL","PSA"
32,"female",0.9,NA,"ng/mL","PSA"
32,"female",0.97,NA,"ng/mL","PSA"
32,"female",0.99,NA,"ng/mL","PSA"
32,"female",1,NA,"ng/mL","PSA"
33,"female",0,NA,"ng/mL","PSA"
33,"female",0.01,NA,"ng/mL","PSA"
33,"female",0.03,NA,"ng/mL","PSA"
33,"female",0.1,NA,"ng/mL","PSA"
33,"female",0.15,NA,"ng/mL","PSA"
33,"female",0.25,NA,"ng/mL","PSA"
33,"female",0.35,NA,"ng/mL","PSA"
33,"female",0.5,NA,"ng/mL","PSA"
33,"female",0.65,NA,"ng/mL","PSA"
33,"female",0.75,NA,"ng/mL","PSA"
33,"female",0.85,NA,"ng/mL","PSA"
33,"female",0.9,NA,"ng/mL","PSA"
33,"female",0.97,NA,"ng/mL","PSA"
33,"female",0.99,NA,"ng/mL","PSA"
33,"female",1,NA,"ng/mL","PSA"
34,"female",0,NA,"ng/mL","PSA"
34,"female",0.01,NA,"ng/mL","PSA"
34,"female",0.03,NA,"ng/mL","PSA"
34,"female",0.1,NA,"ng/mL","PSA"
34,"female",0.15,NA,"ng/mL","PSA"
34,"female",0.25,NA,"ng/mL","PSA"
34,"female",0.35,NA,"ng/mL","PSA"
34,"female",0.5,NA,"ng/mL","PSA"
34,"female",0.65,NA,"ng/mL","PSA"
34,"female",0.75,NA,"ng/mL","PSA"
34,"female",0.85,NA,"ng/mL","PSA"
34,"female",0.9,NA,"ng/mL","PSA"
34,"female",0.97,NA,"ng/mL","PSA"
34,"female",0.99,NA,"ng/mL","PSA"
34,"female",1,NA,"ng/mL","PSA"
35,"female",0,NA,"ng/mL","PSA"
35,"female",0.01,NA,"ng/mL","PSA"
35,"female",0.03,NA,"ng/mL","PSA"
35,"female",0.1,NA,"ng/mL","PSA"
35,"female",0.15,NA,"ng/mL","PSA"
35,"female",0.25,NA,"ng/mL","PSA"
35,"female",0.35,NA,"ng/mL","PSA"
35,"female",0.5,NA,"ng/mL","PSA"
35,"female",0.65,NA,"ng/mL","PSA"
35,"female",0.75,NA,"ng/mL","PSA"
35,"female",0.85,NA,"ng/mL","PSA"
35,"female",0.9,NA,"ng/mL","PSA"
35,"female",0.97,NA,"ng/mL","PSA"
35,"female",0.99,NA,"ng/mL","PSA"
35,"female",1,NA,"ng/mL","PSA"
36,"female",0,NA,"ng/mL","PSA"
36,"female",0.01,NA,"ng/mL","PSA"
36,"female",0.03,NA,"ng/mL","PSA"
36,"female",0.1,NA,"ng/mL","PSA"
36,"female",0.15,NA,"ng/mL","PSA"
36,"female",0.25,NA,"ng/mL","PSA"
36,"female",0.35,NA,"ng/mL","PSA"
36,"female",0.5,NA,"ng/mL","PSA"
36,"female",0.65,NA,"ng/mL","PSA"
36,"female",0.75,NA,"ng/mL","PSA"
36,"female",0.85,NA,"ng/mL","PSA"
36,"female",0.9,NA,"ng/mL","PSA"
36,"female",0.97,NA,"ng/mL","PSA"
36,"female",0.99,NA,"ng/mL","PSA"
36,"female",1,NA,"ng/mL","PSA"
37,"female",0,NA,"ng/mL","PSA"
37,"female",0.01,NA,"ng/mL","PSA"
37,"female",0.03,NA,"ng/mL","PSA"
37,"female",0.1,NA,"ng/mL","PSA"
37,"female",0.15,NA,"ng/mL","PSA"
37,"female",0.25,NA,"ng/mL","PSA"
37,"female",0.35,NA,"ng/mL","PSA"
37,"female",0.5,NA,"ng/mL","PSA"
37,"female",0.65,NA,"ng/mL","PSA"
37,"female",0.75,NA,"ng/mL","PSA"
37,"female",0.85,NA,"ng/mL","PSA"
37,"female",0.9,NA,"ng/mL","PSA"
37,"female",0.97,NA,"ng/mL","PSA"
37,"female",0.99,NA,"ng/mL","PSA"
37,"female",1,NA,"ng/mL","PSA"
38,"female",0,NA,"ng/mL","PSA"
38,"female",0.01,NA,"ng/mL","PSA"
38,"female",0.03,NA,"ng/mL","PSA"
38,"female",0.1,NA,"ng/mL","PSA"
38,"female",0.15,NA,"ng/mL","PSA"
38,"female",0.25,NA,"ng/mL","PSA"
38,"female",0.35,NA,"ng/mL","PSA"
38,"female",0.5,NA,"ng/mL","PSA"
38,"female",0.65,NA,"ng/mL","PSA"
38,"female",0.75,NA,"ng/mL","PSA"
38,"female",0.85,NA,"ng/mL","PSA"
38,"female",0.9,NA,"ng/mL","PSA"
38,"female",0.97,NA,"ng/mL","PSA"
38,"female",0.99,NA,"ng/mL","PSA"
38,"female",1,NA,"ng/mL","PSA"
39,"female",0,NA,"ng/mL","PSA"
39,"female",0.01,NA,"ng/mL","PSA"
39,"female",0.03,NA,"ng/mL","PSA"
39,"female",0.1,NA,"ng/mL","PSA"
39,"female",0.15,NA,"ng/mL","PSA"
39,"female",0.25,NA,"ng/mL","PSA"
39,"female",0.35,NA,"ng/mL","PSA"
39,"female",0.5,NA,"ng/mL","PSA"
39,"female",0.65,NA,"ng/mL","PSA"
39,"female",0.75,NA,"ng/mL","PSA"
39,"female",0.85,NA,"ng/mL","PSA"
39,"female",0.9,NA,"ng/mL","PSA"
39,"female",0.97,NA,"ng/mL","PSA"
39,"female",0.99,NA,"ng/mL","PSA"
39,"female",1,NA,"ng/mL","PSA"
40,"female",0,NA,"ng/mL","PSA"
40,"female",0.01,NA,"ng/mL","PSA"
40,"female",0.03,NA,"ng/mL","PSA"
40,"female",0.1,NA,"ng/mL","PSA"
40,"female",0.15,NA,"ng/mL","PSA"
40,"female",0.25,NA,"ng/mL","PSA"
40,"female",0.35,NA,"ng/mL","PSA"
40,"female",0.5,NA,"ng/mL","PSA"
40,"female",0.65,NA,"ng/mL","PSA"
40,"female",0.75,NA,"ng/mL","PSA"
40,"female",0.85,NA,"ng/mL","PSA"
40,"female",0.9,NA,"ng/mL","PSA"
40,"female",0.97,NA,"ng/mL","PSA"
40,"female",0.99,NA,"ng/mL","PSA"
40,"female",1,NA,"ng/mL","PSA"
20,"female",0,NA,"mm/h","ESR"
20,"female",0.01,1.16916961130742,"mm/h","ESR"
20,"female",0.03,1.5393109540636,"mm/h","ESR"
20,"female",0.1,4.15,"mm/h","ESR"
20,"female",0.15,5.16741071428572,"mm/h","ESR"
20,"female",0.25,7.53067226890756,"mm/h","ESR"
20,"female",0.35,9.51460767946578,"mm/h","ESR"
20,"female",0.5,13.5353697749196,"mm/h","ESR"
20,"female",0.65,18.8221982758621,"mm/h","ESR"
20,"female",0.75,23.9715568862275,"mm/h","ESR"
20,"female",0.85,30.7572115384616,"mm/h","ESR"
20,"female",0.9,36.6159420289855,"mm/h","ESR"
20,"female",0.97,55.1442307692307,"mm/h","ESR"
20,"female",0.99,71.90625,"mm/h","ESR"
20,"female",1,NA,"mm/h","ESR"
21,"female",0,NA,"mm/h","ESR"
21,"female",0.01,1.18659090909091,"mm/h","ESR"
21,"female",0.03,1.58534090909091,"mm/h","ESR"
21,"female",0.1,4.2319612590799,"mm/h","ESR"
21,"female",0.15,5.15638051044083,"mm/h","ESR"
21,"female",0.25,7.63838664812239,"mm/h","ESR"
21,"female",0.35,9.67106325706595,"mm/h","ESR"
21,"female",0.5,13.8625277161862,"mm/h","ESR"
21,"female",0.65,19.237106918239,"mm/h","ESR"
21,"female",0.75,24.2889908256881,"mm/h","ESR"
21,"female",0.85,31.4418300653594,"mm/h","ESR"
21,"female",0.9,36.9678571428571,"mm/h","ESR"
21,"female",0.97,54.8118518518519,"mm/h","ESR"
21,"female",0.99,72.7050000000006,"mm/h","ESR"
21,"female",1,NA,"mm/h","ESR"
22,"female",0,NA,"mm/h","ESR"
22,"female",0.01,1.18256476683938,"mm/h","ESR"
22,"female",0.03,1.56064766839378,"mm/h","ESR"
22,"female",0.1,4.21533101045296,"mm/h","ESR"
22,"female",0.15,5.1163440860215,"mm/h","ESR"
22,"female",0.25,7.65700808625337,"mm/h","ESR"
22,"female",0.35,9.83971354166667,"mm/h","ESR"
22,"female",0.5,13.9275053304904,"mm/h","ESR"
22,"female",0.65,19.4405247813411,"mm/h","ESR"
22,"female",0.75,24.4471365638766,"mm/h","ESR"
22,"female",0.85,31.3070512820513,"mm/h","ESR"
22,"female",0.9,36.8758620689655,"mm/h","ESR"
22,"female",0.97,54.8872000000002,"mm/h","ESR"
22,"female",0.99,72.8236363636367,"mm/h","ESR"
22,"female",1,NA,"mm/h","ESR"
23,"female",0,NA,"mm/h","ESR"
23,"female",0.01,1.18209718670077,"mm/h","ESR"
23,"female",0.03,1.5539641943734,"mm/h","ESR"
23,"female",0.1,4.19478908188585,"mm/h","ESR"
23,"female",0.15,5.16216216216215,"mm/h","ESR"
23,"female",0.25,7.60858585858585,"mm/h","ESR"
23,"female",0.35,9.66369426751592,"mm/h","ESR"
23,"female",0.5,13.8305882352941,"mm/h","ESR"
23,"female",0.65,19.2543859649123,"mm/h","ESR"
23,"female",0.75,24.2916666666667,"mm/h","ESR"
23,"female",0.85,31.1044776119403,"mm/h","ESR"
23,"female",0.9,37.1604938271605,"mm/h","ESR"
23,"female",0.97,55.2230769230768,"mm/h","ESR"
23,"female",0.99,73.6571428571424,"mm/h","ESR"
23,"female",1,NA,"mm/h","ESR"
24,"female",0,NA,"mm/h","ESR"
24,"female",0.01,1.17070496083551,"mm/h","ESR"
24,"female",0.03,1.53300261096606,"mm/h","ESR"
24,"female",0.1,4.17742363877822,"mm/h","ESR"
24,"female",0.15,5.16351648351647,"mm/h","ESR"
24,"female",0.25,7.61454046639231,"mm/h","ESR"
24,"female",0.35,9.68851612903226,"mm/h","ESR"
24,"female",0.5,14.0669456066946,"mm/h","ESR"
24,"female",0.65,19.6280597014925,"mm/h","ESR"
24,"female",0.75,24.579766536965,"mm/h","ESR"
24,"female",0.85,31.4027972027972,"mm/h","ESR"
24,"female",0.9,37.2459770114943,"mm/h","ESR"
24,"female",0.97,55.8239999999999,"mm/h","ESR"
24,"female",0.99,74.5672727272727,"mm/h","ESR"
24,"female",1,NA,"mm/h","ESR"
25,"female",0,NA,"mm/h","ESR"
25,"female",0.01,1.18157367668097,"mm/h","ESR"
25,"female",0.03,1.57905579399142,"mm/h","ESR"
25,"female",0.1,4.2719275549806,"mm/h","ESR"
25,"female",0.15,5.30368663594471,"mm/h","ESR"
25,"female",0.25,7.72627235213205,"mm/h","ESR"
25,"female",0.35,9.74426666666667,"mm/h","ESR"
25,"female",0.5,14.105376344086,"mm/h","ESR"
25,"female",0.65,19.6159744408946,"mm/h","ESR"
25,"female",0.75,25.0085836909871,"mm/h","ESR"
25,"female",0.85,32.0136645962733,"mm/h","ESR"
25,"female",0.9,37.7067961165049,"mm/h","ESR"
25,"female",0.97,56.1455555555555,"mm/h","ESR"
25,"female",0.99,76.1350000000002,"mm/h","ESR"
25,"female",1,NA,"mm/h","ESR"
26,"female",0,NA,"mm/h","ESR"
26,"female",0.01,1.19817496229261,"mm/h","ESR"
26,"female",0.03,1.61564102564103,"mm/h","ESR"
26,"female",0.1,4.32566995768688,"mm/h","ESR"
26,"female",0.15,5.51779661016949,"mm/h","ESR"
26,"female",0.25,7.9520893371758,"mm/h","ESR"
26,"female",0.35,10.0911494252874,"mm/h","ESR"
26,"female",0.5,14.5737527114967,"mm/h","ESR"
26,"female",0.65,20.289238410596,"mm/h","ESR"
26,"female",0.75,25.703125,"mm/h","ESR"
26,"female",0.85,33.135447761194,"mm/h","ESR"
26,"female",0.9,39.1475609756097,"mm/h","ESR"
26,"female",0.97,55.8130303030304,"mm/h","ESR"
26,"female",0.99,73.4512499999996,"mm/h","ESR"
26,"female",1,NA,"mm/h","ESR"
27,"female",0,NA,"mm/h","ESR"
27,"female",0.01,1.18186629526462,"mm/h","ESR"
27,"female",0.03,1.56509749303621,"mm/h","ESR"
27,"female",0.1,4.24744429882045,"mm/h","ESR"
27,"female",0.15,5.25154867256637,"mm/h","ESR"
27,"female",0.25,7.82391304347826,"mm/h","ESR"
27,"female",0.35,10.0756038647343,"mm/h","ESR"
27,"female",0.5,14.6269315673289,"mm/h","ESR"
27,"female",0.65,20.6493464052288,"mm/h","ESR"
27,"female",0.75,26.0839552238806,"mm/h","ESR"
27,"female",0.85,33.2585526315789,"mm/h","ESR"
27,"female",0.9,39.160975609756,"mm/h","ESR"
27,"female",0.97,57.4663636363636,"mm/h","ESR"
27,"female",0.99,75.2366666666664,"mm/h","ESR"
27,"female",1,NA,"mm/h","ESR"
28,"female",0,NA,"mm/h","ESR"
28,"female",0.01,1.18872058823529,"mm/h","ESR"
28,"female",0.03,1.58380882352941,"mm/h","ESR"
28,"female",0.1,4.28477088948787,"mm/h","ESR"
28,"female",0.15,5.37092105263158,"mm/h","ESR"
28,"female",0.25,7.94773391812866,"mm/h","ESR"
28,"female",0.35,10.15,"mm/h","ESR"
28,"female",0.5,14.618778280543,"mm/h","ESR"
28,"female",0.65,20.356968641115,"mm/h","ESR"
28,"female",0.75,25.6495633187773,"mm/h","ESR"
28,"female",0.85,32.9852272727273,"mm/h","ESR"
28,"female",0.9,39.2319444444445,"mm/h","ESR"
28,"female",0.97,58.9262962962964,"mm/h","ESR"
28,"female",0.99,75.7621428571429,"mm/h","ESR"
28,"female",1,NA,"mm/h","ESR"
29,"female",0,NA,"mm/h","ESR"
29,"female",0.01,1.19775038520801,"mm/h","ESR"
29,"female",0.03,1.60557781201849,"mm/h","ESR"
29,"female",0.1,4.34759945130315,"mm/h","ESR"
29,"female",0.15,5.49494680851063,"mm/h","ESR"
29,"female",0.25,7.99302325581396,"mm/h","ESR"
29,"female",0.35,10.2950372208437,"mm/h","ESR"
29,"female",0.5,14.8695652173913,"mm/h","ESR"
29,"female",0.65,21.0744444444444,"mm/h","ESR"
29,"female",0.75,26.5320512820513,"mm/h","ESR"
29,"female",0.85,33.9787671232877,"mm/h","ESR"
29,"female",0.9,40.0376811594203,"mm/h","ESR"
29,"female",0.97,58.7029629629629,"mm/h","ESR"
29,"female",0.99,79.5550000000002,"mm/h","ESR"
29,"female",1,NA,"mm/h","ESR"
30,"female",0,NA,"mm/h","ESR"
30,"female",0.01,1.19475308641975,"mm/h","ESR"
30,"female",0.03,1.59351851851852,"mm/h","ESR"
30,"female",0.1,4.42269736842105,"mm/h","ESR"
30,"female",0.15,5.82402234636872,"mm/h","ESR"
30,"female",0.25,8.19688109161793,"mm/h","ESR"
30,"female",0.35,10.6958637469586,"mm/h","ESR"
30,"female",0.5,15.3422459893048,"mm/h","ESR"
30,"female",0.65,21.4719101123595,"mm/h","ESR"
30,"female",0.75,26.8454935622318,"mm/h","ESR"
30,"female",0.85,34.3129770992366,"mm/h","ESR"
30,"female",0.9,40.7702702702703,"mm/h","ESR"
30,"female",0.97,59.4222222222221,"mm/h","ESR"
30,"female",0.99,78.0888888888888,"mm/h","ESR"
30,"female",1,NA,"mm/h","ESR"
